mes_desembaraco,ano_desembaraco,recinto_aduaneiro,num_dde,canal,vmle_dolar_expo,peso_liquido_expo_ton,peso_liquido_expo_kg
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020615262,verde,25162.83,63000,63
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020640011,verde,11306.96,28000,28
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020700880,verde,37943.95,95000,95
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020703722,verde,13180.53,33000,33
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020704591,verde,2826.74,7000,7
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020728792,verde,38331.84,96000,96
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020727567,vermelho,13173.6,33000,33
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020772376,verde,12781.12,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020773038,verde,11935,31000,31
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020871153,verde,38592,96000,96
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020872729,verde,12781.12,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020929356,verde,12876.16,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020875175,verde,55528.44,138000,138
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020986040,verde,63872,160000,160
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021024071,verde,6438.08,16000,16
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020983202,vermelho,49090.36,122000,122
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021087154,verde,51504.64,128000,128
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021105411,verde,25947.28,65000,65
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021105853,verde,13278.54,33000,33
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021127962,verde,25953.85,65000,65
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021133857,verde,51504.64,128000,128
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021150077,verde,21107.86,53000,53
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021173069,verde,36616.58,91000,91
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021223716,verde,12876.16,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021229250,verde,40040,104000,104
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021242338,vermelho,28105,73000,73
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021264293,verde,12320,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021265745,verde,13278.54,33000,33
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021273934,verde,13278.54,33000,33
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021377403,verde,26154.7,65000,65
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021378841,verde,24640,64000,64
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021410974,verde,12876.16,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0021413906,verde,10452,26000,26
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004512021,Verde,13026.56,32,32000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004602888,Verde,5904.32,16,16000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004565125,Verde,22853.66,70,70000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004696440,Verde,31085.08,83,83000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004669168,Verde,21403.16,58,58000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004738321,Verde,46896.96,121,121000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004831968,Verde,24020,3.65,3650
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004815245,Verde,912.56,60,60000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004805509,Verde,47638.32,126,126000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004902849,Verde,12619.48,31,31000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004892304,Verde,46000,8.26,8260
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004884689,Verde,88463.66,237,237000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004871200,Verde,9477,26,26000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004981390,Verde,10584.08,26,26000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004951270,Verde,11070.6,30,30000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004938428,Verde,2463.89,30,30000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004937987,Verde,2294.99,30,30000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005036843,Verde,85298.24,231,231000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005034689,Verde,40459.5,111,111000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005133326,Verde,1870.75,123,123000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005228955,Verde,6513.28,16,16000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005225824,Verde,2996.25,197,197000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005188520,Verde,82626,242,242000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005182599,Verde,24835.2,64,64000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0004510215,Verde,133387.54,13.94308,13943.08
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005288311,Verde,11168,32,32000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005267357,Verde,866.93,57,57000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005364468,Verde,10728.5,31,31000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005330482,Verde,958.19,63,63000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005326876,Verde,29708,94,94000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005398702,Verde,4853.34,18,18000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005397838,Verde,9099,27,27000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005397374,Verde,30150,90,90000
04,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0005549999,Verde,10784,32,32000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0009968333,Verde,186288.8,17.76,17760
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010573193,Verde,21150,60,60000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010547567,Verde,36533.28,96,96000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010687164,Verde,36464,86,86000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010724140,Verde,11884.8,32,32000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010716180,Verde,40847.95,109,109000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010713467,Verde,47100,1.238435,1238.435
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010709958,Verde,11884.8,32,32000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010672809,Verde,9053.72,26,26000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010824196,Verde,14788.48,32,32000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010823491,Verde,11513.4,31,31000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010795927,Verde,11455.68,32,32000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010795285,Verde,62752,148,148000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010794815,Verde,11884.8,32,32000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010890431,Verde,9100,26,26000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010874312,Verde,45659.88,124,124000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010965628,Verde,11233.2,30,30000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010927262,Verde,22807.92,58,58000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011000235,Verde,11455.68,32,32000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010998836,Verde,11513.4,31,31000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0010836640,Verde,264061.2,16.9818,16981.8
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011073631,Verde,32001.76,90,90000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011064250,Verde,47975.28,122,122000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011135750,Verde,59875.92,158,158000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011234031,Verde,36623.04,96,96000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011198825,Verde,48515.04,124,124000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011282931,Verde,23681.37,63,63000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011342110,Verde,43753.08,117,117000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011339941,Verde,39520,92,92000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011323239,Verde,49600,62,62000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011322909,Verde,72000,90,90000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011275684,Verde,35200,44,44000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0009836100,Verde,12617,31,31000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011528558,Verde,14080,32,32000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011526148,Verde,421.58,1,1000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011506295,Verde,171828,11.048400000000001,11048.4
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011503288,Verde,111320,253,253000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011492782,Verde,755.64,2,2000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0009836585,Verde,53128,116,116000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011668805,Verde,5009.14,60,60000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011668090,Verde,11780,31,31000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011646291,Verde,13600,32,32000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011636997,Verde,13640,31,31000
08,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0011782969,Verde,5009.14,60,60000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016560654,Verde,68485.35,255,255000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016556720,Verde,36846,138,138000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016584375,Verde,1342.85,5,5000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016582356,Verde,56337,211,211000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016714996,Verde,17188.48,64,64000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016711970,Verde,25632,96,96000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016797301,Verde,8010,30,30000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016754092,Verde,36846,138,138000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016824597,Verde,22559.88,84,84000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016933965,Verde,90239.52,336,336000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016909983,Verde,10240,32,32000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017034522,Verde,8325.67,31,31000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017014033,Verde,8960,28,28000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0016996169,Verde,16554,62,62000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017074800,Verde,9600,30,30000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017056976,Verde,15577.06,58,58000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017157632,Verde,20480,64,64000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017132915,Verde,42971.2,160,160000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017222663,Verde,62845.38,234,234000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017320924,Verde,65262.51,243,243000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017313090,Verde,78482,239,239000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017311453,Verde,8010,30,30000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017423057,Verde,19910,61,61000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017394162,Verde,49950,150,150000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017356961,Verde,18200,28,28000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017514346,Verde,10481.72,30,30000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017465590,Verde,8594.24,32,32000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017602865,Verde,12120.96,32,32000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017555832,Verde,47687.2,126,126000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017549069,Verde,9990,30,30000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017761971,Verde,11197.12,32,32000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017752468,Verde,11197.12,32,32000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017751828,Verde,18474.25,53,53000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017746450,Verde,49288,156,156000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017744201,Verde,55635.69,159,159000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017739429,Verde,72725.76,192,192000
12,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0017909294,Verde,23793.88,73,73000
02,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0001372377,Verde,326969,143.6175,143617.5
02,2019,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,19BR0001358455,Verde,304653,130.84,130840
